fecha;hora;co_centenario;no2_centenario;pm10_centenario;co_cordoba;no2_cordoba;pm10_cordoba;co_la_boca;no2_la_boca;pm10_la_boca
2017-05-24;18;1,17;21;27;1,36;26;25;0,48;22;30
2017-05-24;19;1,15;21;28;1,33;26;25;0,47;20;31
2017-05-24;20;1,16;20;29;1,3;21;26;0,46;20;32
2017-05-24;21;1,16;18;30;1,31;19;26;0,43;19;32
2017-05-24;22;1,13;20;30;1,33;22;26;0,38;25;31
2017-05-24;23;1,1;20;29;1,29;22;26;0,34;25;31
2017-05-24;24;1,06;19;29;1,11;19;26;0,33;24;32
2017-05-25;1;1,02;19;29;0,99;17;26;0,33;23;31
2017-05-25;2;0,98;16;29;0,9;17;26;0,33;22;32
2017-05-25;3;0,93;15;30;0,81;18;26;0,33; ;32
2017-05-25;4;0,87;14;30;0,77;17;27;0,31; ;32
2017-05-25;5;0,84;14;31;0,74;17;27; ; ;32
2017-05-25;6;0,81;10;31;0,7;14;28; ; ;33
2017-05-25;7;0,78;10;31;0,68;14;28; ; ;33
2017-05-25;8;0,77;10;31;0,7;16;28; ; ;32
2017-05-25;9;0,76;11;31;0,71;17;28; ; ;31
2017-05-25;10;0,76;13;30;0,76;19;28; ; ;30
2017-05-25;11;0,77;12;29;0,77;19;27; ; ;30
2017-05-25;12;0,79;13;28;0,81;19;25; ; ;28
2017-05-25;13;0,81;12;26;0,83;18;25; ; ;27
2017-05-25;14;0,84;13;26;0,87;20;24; ; ;26
2017-05-25;15;0,86;13;24;0,92;19;23; ; ;24
2017-05-25;16;0,86;10;23;0,93;17;22; ; ;23
2017-05-25;17;0,87;11;21;0,92;16;20; ; ;22
2017-05-25;18;0,88;11;19;0,89;17;19; ; ;20
2017-05-25;19;0,88;12;18;0,9;20;18; ; ;19
2017-05-25;20;0,89;14;17;0,91;21;17; ; ;17
2017-05-25;21;0,9;15;16;0,93;22;16; ; ;16
2017-05-25;22;0,92;17;16;0,91;22;16; ; ;16
2017-05-25;23;0,94;18;16;0,9;23;16; ; ;16
2017-05-25;24;0,97;18;16;0,91;23;16; ; ;16
2017-05-26;1;0,99;17;16;0,92;22;16; ; ;17
2017-05-26;2;1;16;16;0,89;20;16; ; ;16
2017-05-26;3;0,99;14;16;0,83;17;16; ; ;16
2017-05-26;4;0,95;12;16;0,77;17;15; ; ;16
2017-05-26;5;0,91;10;15;0,7;15;15; ; ;15
2017-05-26;6;0,87;14;15;0,66;18;14; ; ;14
2017-05-26;7;0,85;16;15;0,64;21;14; ; ;15
2017-05-26;8;0,85;18;15;0,66;25;15; ; ;15
2017-05-26;9;0,89;20;16;0,75;32;16; ; ;15
2017-05-26;10;0,93;17;17;0,84;27;17; ; ;15
2017-05-26;11;0,95;18;17;0,93;27;17; ;23;15
2017-05-26;12;0,98;20;17;1;27;17; ;20;15
2017-05-26;13;1;16;18;1,04;23;18; ;19;15
2017-05-26;14;1,03;16;18;1,06;23;18; ;20;14
2017-05-26;15;1,05;15;18;1,09;24;18; ;20;15
2017-05-26;16;1,03;16;18;1,08;26;19;0,31;18;15
2017-05-26;17;1;19;18;1,06;32;19;0,3;23;16
2017-05-26;18;1;23;19;1,06;31;20;0,29;31;16
2017-05-26;19;1,06;24;19;1,12;31;21;0,29;29;16
2017-05-26;20;1,11;24;20;1,17;29;22;0,32;28;17
2017-05-26;21;1,2;24;20;1,27;30;24;0,35;27;18
2017-05-26;22;1,3;24;21;1,37;31;25;0,41;31;19
2017-05-26;23;1,33;24;23;1,42;30;26;0,44;32;20
2017-05-26;24;1,28;18;23;1,4;24;27;0,45;31;20
2017-05-27;1;1,27;15;23;1,33;23;28;0,47;27;20
2017-05-27;2;1,21;14;23;1,26;20;28;0,5;24;20
2017-05-27;3;1,16;17;24;1,13;18;29;0,49;19;20
2017-05-27;4;1,1;15;24;1,03;16;29;0,47;18;20
2017-05-27;5;1,02;16;24;0,9;18;30;0,44;20;20
2017-05-27;6;0,92;14;25;0,78;23;30;0,39;25;20
2017-05-27;7;0,83;19;25;0,7;27;30;0,38;32;20
2017-05-27;8;0,82;19;25;0,71;49;30;0,39;35;21
2017-05-27;9;0,82;20;24;0,72;32;30;0,38;31;21
2017-05-27;10;0,84;20;24;0,76;31;30;0,38;28;20
2017-05-27;11;0,85;17;24;0,79;28;30;0,38;26;21
2017-05-27;12;0,87;14;25;0,83;26;31;0,37;27;22
2017-05-27;13;0,89;15;25;0,84;23;31;0,37;22;22
2017-05-27;14;0,91;15;26;0,85;25;32;0,37;22;23
2017-05-27;15;0,93;13;26;0,83;19;32;0,38;26;23
2017-05-27;16;0,94;14;26;0,79;18;32;0,37;29;24
2017-05-27;17;0,93;12;26;0,75;17;31;0,37;27;24
2017-05-27;18;0,92;17;25;0,69;22;31;0,36;23;24
2017-05-27;19;0,93;20;25;0,66;25;29;0,35;32;24
2017-05-27;20;0,95;21;25;0,65;29;28;0,36;35;23
2017-05-27;21;0,96;22;24;0,67;30;27;0,37;36;22
2017-05-27;22;0,98;23;24;0,68;27;26;0,38;38;22
2017-05-27;23;0,99;22;23;0,69;23;25;0,38;33;22
2017-05-27;24;1;20;22;0,69;21;24;0,38;30;21
2017-05-28;1;1,02;23;22;0,71;23;24;0,39;25;20
2017-05-28;2;1,03;19;21;0,71;17;23;0,41;23;20
2017-05-28;3;1,01;11;21;0,68;16;23;0,41;23;20
2017-05-28;4;1;20;21;0,64;17;22;0,42;34;19
2017-05-28;5;0,98;19;21;0,61;25;22;0,42;29;19
2017-05-28;6;0,96;17;21;0,6;24;22;0,42;26;20
2017-05-28;7;0,94;17;21;0,61;25;22;0,42;27;19
2017-05-28;8;0,93;20;20;0,62;26;21;0,44;29;19
2017-05-28;9;0,92;19;20;0,62;26;21;0,44;32;19
2017-05-28;10;0,91;17;20;0,62;25;20;0,45;30;19
2017-05-28;11;0,94;21;20;0,65;27;20;0,47;30;19
2017-05-28;12;0,95;20;19;0,65;18;19;0,47;27;18
2017-05-28;13;0,96;18;19;0,64;20;18;0,48;27;19
2017-05-28;14;0,98;13;19;0,62;13;17;0,48;23;18
2017-05-28;15;0,98;10;19;0,59;11;17;0,48;21;18
2017-05-28;16;0,99;12;19;0,56;15;16;0,48;25;17
2017-05-28;17;1;14;19;0,54;18;16;0,47;26;17
2017-05-28;18;1,01;17;19;0,55;20;16;0,46;23;17
2017-05-28;19;1,03;19;19;0,58;25;16;0,45;29;17
2017-05-28;20;1,05;20;19;0,67;26;16;0,46;29;18
2017-05-28;21;1,05;20;19;0,71;25;16;0,48;30;18
2017-05-28;22;1,06;18;19;0,77;25;16;0,49;29;17
2017-05-28;23;1,08;18;18;0,82;26;16;0,5;32;16
2017-05-28;24;1,09;20;18;0,85;25;15;0,52;29;16
2017-05-29;1;1,09;20;18;0,88;24;15;0,52;22;17
2017-05-29;2;1,08;18;18;0,87;22;15;0,51;18;17
2017-05-29;3;1,04;17;18;0,81;20;15;0,5;14;16
2017-05-29;4;1,01;13;18;0,71;19;15;0,47;15;16
2017-05-29;5;0,98;14;17;0,64;20;15;0,44;16;16
2017-05-29;6;0,96;17;17;0,6;24;15;0,42;26;15
2017-05-29;7;0,96;20;17;0,59;26;15;0,41;27;16
2017-05-29;8;0,99;21;18;0,65;30;15;0,41;25;16
2017-05-29;9;1,06;23;18;0,74;32;16;0,44;25;16
2017-05-29;10;1,13;25;19;0,83;36;16;0,47;25;17
2017-05-29;11;1,2;29;19;0,94;37;17;0,5;26;17
2017-05-29;12;1,28;31;20;1,07;39;17;0,52;27;17
2017-05-29;13;1,34;30;22;1,17;37;19;0,54;27;18
2017-05-29;14;1,36;20;22;1,24;35;20;0,54;26;18
2017-05-29;15;1,37;19;22;1,28;30;20;0,56;29;18
2017-05-29;16;1,33;20;22;1,27;33;21;0,55;32;19
2017-05-29;17;1,3;23;23;1,28;37;22;0,52;33;19
2017-05-29;18;1,3;27;23;1,31;35;23;0,49;35;19
2017-05-29;19;1,28;27;23;1,37;37;24;0,48;36;20
2017-05-29;20;1,26;26;23;1,42;36;25;0,5;34;20
2017-05-29;21;1,27;27;23;1,43;34;25;0,54;29;22
2017-05-29;22;1,34;28;25;1,46;33;26;0,58;30;23
2017-05-29;23;1,39;27;27;1,46;32;27;0,61;30;24
2017-05-29;24;1,4;26;29;1,44;32;28;0,65;32;26
2017-05-30;1;1,39;24;30;1,38;30;29;0,69;33;28
2017-05-30;2;1,34;23;30;1,26;29;30;0,69;34;28
2017-05-30;3;1,29;24;30;1,11;27;30;0,67;38;29
2017-05-30;4;1,24;22;31;0,95;28;31;0,64;34;30
2017-05-30;5;1,2;22;32;0,85;27;31;0,6;31;30
2017-05-30;6;1,16;25;33;0,77;30;31;0,6;33;32
2017-05-30;7;1,17;29;33;0,75;35;31;0,62;37;33
2017-05-30;8;1,26;31;34;0,83;60;32;0,67;40;34
2017-05-30;9;1,35;33;35;0,9;45;32;0,72;40;35
2017-05-30;10;1,38; ;35;1,02;46;33;0,75;31;36
2017-05-30;11;1,64;32;35;1,15;49;34;0,78;30;36
2017-05-30;12;1,76;33;33;1,27;38;35;0,78;28;36
2017-05-30;13;1,86;19;33;1,38;35;34;0,78;24;36
2017-05-30;14; ; ;33;1,43;32;34;0,73;24;37
2017-05-30;15; ; ;33;1,46;30;35;0,66;21;37
2017-05-30;16; ;22;33;1,4;31;35;0,54;20;37
2017-05-30;17; ;25;32;1,36;32;35;0,47; ;38
2017-05-30;18;1,49;27;31;1,33;33;35;0,43; ;38
2017-05-30;19;1,22;23;30;1,31;32;35; ; ;38
2017-05-30;20;1,12;23;31;1,26;30;34; ; ;38
2017-05-30;21;1,12;22;30;1,2;28;34; ; ;37
2017-05-30;22;1,12;23;29;1,15;24;34; ; ;37
2017-05-30;23;1,13;24;26;1,11;26;33; ; ;36
2017-05-30;24;1,12;24;24;1,04;26;32; ; ;35
2017-05-31;1;1,11;23;24;1;29;32; ; ;34
2017-05-31;2;1,1;21;25;0,93;28;32; ; ;34
2017-05-31;3;1,08;18;25;0,82;26;32; ; ;33
2017-05-31;4;1,03;14;25;0,75;25;32; ; ;33
2017-05-31;5;1;14;25;0,7;24;31; ; ;33
2017-05-31;6;0,96;20;24;0,68;30;31; ; ;32
2017-05-31;7;0,95;26;23;0,67;34;31; ; ;30
2017-05-31;8;0,98;27;22;0,75;41;31; ; ;29
2017-05-31;9;1,02;31;22;0,82;43;30; ;20;28
2017-05-31;10;1,06;32;24;0,94;47;30; ;28;28
2017-05-31;11;1,08;25;24;0,98;50;30; ;33;29
2017-05-31;12;1,1;24;25;1,06; ;31; ;30;28
2017-05-31;13;1,13;25;26;1,19; ;31; ;31;28
2017-05-31;14;1,15;20;26;1,29;29;31;0,46;26;28
2017-05-31;15;1,16;21;26;1,32;25;30;0,44;24;28
2017-05-31;16;1,13;23;26;1,24;26;30;0,43;30;28
2017-05-31;17;1,08;23;27;1,2;30;29;0,44;29;28
2017-05-31;18;1,05;27;27;1,13;29;29;0,41;32;28
2017-05-31;19;1,06;25;28;1,16;30;29;0,38;38;28
2017-05-31;20;1,12;31;28;1,17;33;28;0,39;40;27
2017-05-31;21;1,18;30;29;1,21;36;28;0,42;36;27
2017-05-31;22;1,33;39;33;1,28;39;29;0,48;35;27
2017-05-31;23;1,39;30;34;1,39;36;30;0,57;31;30
2017-05-31;24;1,47;28;36;1,42;29;32;0,64;31;34
2017-06-01;1;1,44;25;37;1,41;29;32;0,68;30;34
2017-06-01;2;1,42;24;38;1,4;30;32;0,75;27;35
2017-06-01;3;1,36;23;40;1,37;28;34;0,85;30;38
2017-06-01;4;1,23;22;42;1,35;26;36;0,93;23;41
2017-06-01;5;1,09;21;44;1,27;25;37;0,99;23;44
2017-06-01;6;0,86;21;45;1,16;25;38;1;24;46
2017-06-01;7;0,72;24;46;1,07;30;39;0,96;29;48
2017-06-01;8;0,61;27;46;1,09;33;40;0,91;28;49
2017-06-01;9;0,63;31;48;1,19;40;41;0,93;37;51
2017-06-01;10;0,68;33;50;1,33;48;43;0,94;37;53
2017-06-01;11;0,76;36;52;1,46;49;46;0,91;40;56
2017-06-01;12;0,86;37;54;1,59;49;47;0,88;43;57
2017-06-01;13;0,94;40;56;1,74;58;49;0,89;46;60
2017-06-01;14;0,98;35;58;1,86;62;52;0,89;56;64
2017-06-01;15;1,03;42;59;1,96;58;55;0,9;53;67
2017-06-01;16;1,03;41;62;2,03;56;57;0,93;56;70
2017-06-01;17;1,02;42;64;2,03;58;60;0,91;45;72
2017-06-01;18;0,95;39;66;1,99;52;63;0,87;42;75
2017-06-01;19;0,92;40;69;1,94;48;65;0,86;44;78
2017-06-01;20;0,95;43;71;1,86;44;67;0,87;42;81
2017-06-01;21;1,03;37;72;1,74;43;68;0,87;48;84
2017-06-01;22;1,15;38;70;1,6;39;69;0,92;53;87
2017-06-01;23;1,25;38;70;1,48;41;68;0,98;51;86
2017-06-01;24;1,4;37;70;1,39;39;66;1,05;49;86
2017-06-02;1;1,48;32;70;1,34;37;67;1,23;55;88
2017-06-02;2;1,54;27;69;1,24;34;67;1,39;44;89
2017-06-02;3;1,56;25;69;1,16; ;67;1,43;37;87
2017-06-02;4;1,49;25;68;1,1;34;66;1,43;34;86
2017-06-02;5;1,35;27;68;1,03;32;65;1,37;36;84
2017-06-02;6;1,22;28;68;1,03;32;64;1,25;34;81
2017-06-02;7;1,09;30;68;1,05;36;64;1,15;38;80
2017-06-02;8;1,01;35;68;1,13;44;63;1,08;43;80
2017-06-02;9;1,05;38;67;1,19;45;63;1;55;79
2017-06-02;10;1,11;42;65;1,29;47;60;1;59;79
2017-06-02;11;1,13;46;64;1,34;49;58;1;46;77
2017-06-02;12;1,11;40;64;1,35;39;55;0,99;47;78
2017-06-02;13;1,14;39;63;1,38;39;52;1;51;77
2017-06-02;14;1,15;32;63;1,36;25;50;1,04;49;76
2017-06-02;15;1,13;23;62;1,29;18;48;1,03;35;75
2017-06-02;16;1,03;22;60;1,15;27;45;0,99;36;73
2017-06-02;17;0,84;23;58;1;30;42;0,87;36;71
2017-06-02;18;0,68;24;56;0,84;30;40;0,7;37;69
2017-06-02;19;0,59;29;54;0,72;30;37;0,63;40;67
2017-06-02;20;0,56;28;51;0,67;26;35;0,61;36;65
2017-06-02;21;0,54;28;49;0,65;28;33;0,59;33;63
2017-06-02;22;0,55;28;47;0,67;28;32;0,56;30;60
2017-06-02;23;0,57;26;45;0,68;23;30;0,55;30;58
2017-06-02;24;0,57;21;43;0,67;20;30;0,53;27;55
2017-06-03;1;0,56;19;42;0,64;21;29;0,54;25;52
2017-06-03;2;0,53;15;40;0,62;18;28;0,53;21;49
2017-06-03;3;0,46;12;37;0,58;15;27;0,5;17;47
2017-06-03;4;0,41;11;35;0,55;11;26;0,46;19;46
2017-06-03;5;0,34;10;33;0,51;10;25;0,44;19;45
2017-06-03;6;0,28;12;32;0,49;11;24;0,43;22;44
2017-06-03;7;0,24;14;31;0,5;12;23;0,43;22;44
2017-06-03;8;0,23;13;30;0,52;14;22;0,46;22;43
2017-06-03;9;0,22;14;28;0,56;15;21;0,46;26;41
2017-06-03;10;0,23;15;26;0,59;13;20;0,47;23;39
2017-06-03;11;0,26;14;24;0,61;10;18;0,47;20;38
2017-06-03;12;0,3;18;22;0,64;16;16;0,5;23;36
2017-06-03;13;0,35;17;20;0,66;16;15;0,53;22;35
2017-06-03;14;0,4;18;18;0,67;17;14;0,57;23;33
2017-06-03;15;0,44;16;17;0,67;17;13;0,6;25;31
2017-06-03;16;0,47;16;17;0,67;17;12;0,63;23;30
2017-06-03;17;0,48;16;16;0,66;17;12;0,65;23;29
2017-06-03;18;0,5;17;16;0,65;18;11;0,68;27;28
2017-06-03;19;0,54;20;16;0,69;23;11;0,71;25;27
2017-06-03;20;0,6;21;17;0,73;24;11;0,76;25;27
2017-06-03;21;0,67;21;17;0,76;23;11;0,81;26;26
2017-06-03;22;0,74;20;18;0,82;23;12;0,86;25;26
2017-06-03;23;0,8;18;19;0,89;22;12;0,91;23;26
